Date,Open,High,Low,Close,PivotType,Fractal
2019.06.04 09:00,1.12466,1.1254899999999999,1.12452,1.12532,None,No
2019.06.04 10:00,1.12533,1.12704,1.12471,1.12638,None,No
2019.06.04 11:00,1.12638,1.1276899999999999,1.12606,1.12622,BR,No
2019.06.04 12:00,1.1262299999999998,1.12634,1.12428,1.12476,None,No
2019.06.04 13:00,1.12476,1.12519,1.1239700000000001,1.12477,BL,Yes
2019.06.04 14:00,1.12477,1.12586,1.12425,1.1258299999999999,None,No
2019.06.04 15:00,1.12582,1.1263100000000001,1.1252,1.12534,BR,No
2019.06.04 16:00,1.12534,1.1253799999999998,1.1231,1.12345,None,No
2019.06.04 17:00,1.12344,1.1266399999999999,1.12263,1.12471,BR,No
2019.06.04 18:00,1.12468,1.12529,1.12284,1.12319,None,No
2019.06.04 19:00,1.1232,1.1242299999999998,1.1231,1.12364,None,No
2019.06.04 20:00,1.12364,1.1246399999999999,1.12319,1.12442,None,No
2019.06.04 21:00,1.12442,1.126,1.1242299999999998,1.1258700000000001,None,No
2019.06.04 22:00,1.12586,1.12663,1.1254,1.12585,BR,No
2019.06.04 23:00,1.12586,1.1264100000000001,1.12548,1.1256899999999999,None,No
2019.06.05 00:00,1.1256700000000002,1.1257,1.12507,1.12507,None,No
2019.06.05 01:00,1.12514,1.1254899999999999,1.12501,1.1253,None,No
2019.06.05 02:00,1.12529,1.12535,1.12501,1.12521,None,No
2019.06.05 03:00,1.12521,1.1255899999999999,1.12517,1.12533,None,No
2019.06.05 04:00,1.12534,1.12609,1.12527,1.12576,None,No
2019.06.05 05:00,1.12576,1.1264,1.12558,1.1263100000000001,None,No
2019.06.05 06:00,1.1263,1.12652,1.1260700000000001,1.12608,BR,No
2019.06.05 07:00,1.12608,1.1262299999999998,1.12584,1.12612,BL,No
2019.06.05 08:00,1.12612,1.12624,1.12588,1.126,None,No
2019.06.05 09:00,1.126,1.12653,1.12599,1.12632,None,No
2019.06.05 10:00,1.12632,1.12724,1.12571,1.12601,BR,No
2019.06.05 11:00,1.12601,1.12681,1.12568,1.12666,BL,No
2019.06.05 12:00,1.12667,1.1284100000000001,1.12642,1.12788,None,No
2019.06.05 13:00,1.12788,1.1288200000000002,1.12766,1.12829,BR,No
2019.06.05 14:00,1.1283,1.12857,1.12564,1.12604,None,No
2019.06.05 15:00,1.12604,1.12647,1.12519,1.12554,BL,No
2019.06.05 16:00,1.12554,1.1306100000000001,1.12527,1.12923,BR,Yes
2019.06.05 17:00,1.12924,1.12958,1.12696,1.12739,None,No
2019.06.05 18:00,1.12739,1.12739,1.12561,1.1261700000000001,None,No
2019.06.05 19:00,1.1261700000000001,1.12627,1.12398,1.12419,None,No
2019.06.05 20:00,1.12419,1.12419,1.12307,1.12348,None,No
2019.06.05 21:00,1.1234899999999999,1.12358,1.12307,1.12329,None,No
2019.06.05 22:00,1.1233,1.12335,1.12194,1.12257,BL,Yes
2019.06.05 23:00,1.12256,1.12303,1.12202,1.12238,None,No
2019.06.06 00:00,1.1224,1.12255,1.12195,1.122,BL,No
2019.06.06 01:00,1.12201,1.12277,1.12201,1.12261,None,No
2019.06.06 02:00,1.1226,1.12303,1.12249,1.12278,None,No
2019.06.06 03:00,1.12277,1.12309,1.12275,1.1228200000000002,None,No
2019.06.06 04:00,1.1228200000000002,1.12319,1.1226200000000002,1.12266,BR,No
2019.06.06 05:00,1.12266,1.12286,1.12235,1.12247,BL,No
2019.06.06 06:00,1.12247,1.12271,1.12236,1.12265,None,No
2019.06.06 07:00,1.12265,1.1230799999999999,1.1226200000000002,1.12299,None,No
2019.06.06 08:00,1.12299,1.12324,1.12293,1.12323,None,No
2019.06.06 09:00,1.12323,1.1233799999999998,1.123,1.12334,None,No
2019.06.06 10:00,1.12334,1.1235600000000001,1.12226,1.12281,BR,No
2019.06.06 11:00,1.12281,1.12345,1.12225,1.12323,BL,No
2019.06.06 12:00,1.12323,1.12421,1.12314,1.12391,BR,No
2019.06.06 13:00,1.1239,1.1239,1.1231799999999998,1.12366,None,No
2019.06.06 14:00,1.12363,1.12391,1.12306,1.12342,None,No
2019.06.06 15:00,1.12342,1.12719,1.12,1.12638,BL,No
2019.06.06 16:00,1.12639,1.13084,1.12592,1.12856,BR,Yes
2019.06.06 17:00,1.12856,1.1295600000000001,1.1244,1.1255,BL,No
2019.06.06 18:00,1.1255,1.12829,1.12542,1.12805,None,No
2019.06.06 19:00,1.12805,1.12996,1.1279700000000001,1.12934,None,No
2019.06.06 20:00,1.12935,1.12998,1.1282,1.12929,BR,No
2019.06.06 21:00,1.12929,1.12943,1.1286200000000002,1.12871,None,No
2019.06.06 22:00,1.12871,1.12886,1.1267,1.1272799999999998,BL,No
2019.06.06 23:00,1.1272799999999998,1.12812,1.12722,1.12741,None,No
2019.06.07 00:00,1.12743,1.12752,1.12678,1.12747,BL,No
2019.06.07 01:00,1.1274899999999999,1.12791,1.12733,1.12762,None,No
2019.06.07 02:00,1.12761,1.12794,1.1275600000000001,1.1277,BR,No
2019.06.07 03:00,1.1277,1.12788,1.12751,1.12752,None,No
2019.06.07 04:00,1.12752,1.12762,1.12719,1.1274600000000001,None,No
2019.06.07 05:00,1.12745,1.12752,1.12703,1.1274600000000001,None,No
2019.06.07 06:00,1.12745,1.1274600000000001,1.1267399999999999,1.1268200000000002,None,No
2019.06.07 07:00,1.1268200000000002,1.12697,1.12659,1.1266399999999999,BL,No
2019.06.07 08:00,1.12663,1.12684,1.1266,1.12666,None,No
2019.06.07 09:00,1.12667,1.1267,1.1263299999999998,1.12638,None,No
2019.06.07 10:00,1.12638,1.1266399999999999,1.1256,1.1262,BL,No
2019.06.07 11:00,1.1262,1.12699,1.12594,1.12622,BR,No
2019.06.07 12:00,1.12621,1.1268,1.1257,1.12649,None,No
2019.06.07 13:00,1.12648,1.12683,1.12562,1.12562,BR,No
2019.06.07 14:00,1.12561,1.12657,1.12509,1.12625,BL,Yes
2019.06.07 15:00,1.12624,1.12711,1.1261700000000001,1.12704,None,No
2019.06.07 16:00,1.12703,1.13263,1.12675,1.13166,BR,No
2019.06.07 17:00,1.13166,1.13258,1.1307200000000002,1.1318700000000002,None,No
2019.06.07 18:00,1.1318700000000002,1.1347399999999999,1.13155,1.13372,BR,Yes
2019.06.07 19:00,1.13373,1.13452,1.13229,1.13238,None,No
2019.06.07 20:00,1.13238,1.13418,1.13232,1.13395,None,No
2019.06.07 21:00,1.13395,1.13431,1.13335,1.13428,None,No
2019.06.07 22:00,1.13428,1.13436,1.13306,1.13388,BR,No
2019.06.07 23:00,1.13391,1.13391,1.1326200000000002,1.13327,BL,No
2019.06.08 00:00,1.13327,1.13364,1.13293,1.1332200000000001,None,No
2019.06.10 01:00,1.13224,1.1327,1.13211,1.13269,None,No
2019.06.10 02:00,1.13269,1.13301,1.13164,1.13165,BR,No
2019.06.10 03:00,1.13165,1.13209,1.13139,1.1318700000000002,BL,No
2019.06.10 04:00,1.1318700000000002,1.13239,1.13157,1.1315899999999999,BR,No
2019.06.10 05:00,1.1315899999999999,1.13164,1.13104,1.1315,BL,No
2019.06.10 06:00,1.1315,1.13151,1.13105,1.1312799999999998,None,No
2019.06.10 07:00,1.1312799999999998,1.13144,1.13101,1.13107,None,No
2019.06.10 08:00,1.13106,1.1312,1.1306200000000002,1.1307399999999999,None,No
2019.06.10 09:00,1.13075,1.13085,1.1302,1.1304100000000001,BL,No
2019.06.10 10:00,1.1304100000000001,1.13124,1.13031,1.1310799999999999,BR,No
2019.06.10 11:00,1.13109,1.13109,1.12897,1.12927,BL,Yes
2019.06.10 12:00,1.12927,1.13014,1.12913,1.12961,None,No
2019.06.10 13:00,1.1296,1.1306200000000002,1.12952,1.1306,None,No
2019.06.10 14:00,1.1306,1.1309200000000001,1.13042,1.1307399999999999,None,No
2019.06.10 15:00,1.1307399999999999,1.1310200000000001,1.1296899999999999,1.12974,BL,No
2019.06.10 16:00,1.12974,1.1311,1.12974,1.1308,None,No
2019.06.10 17:00,1.13081,1.13195,1.12995,1.13002,BR,No
2019.06.10 18:00,1.1300299999999999,1.13171,1.12904,1.1315600000000001,BL,No
2019.06.10 19:00,1.13158,1.13195,1.13087,1.13096,BR,No
2019.06.10 20:00,1.13097,1.13172,1.1308200000000002,1.13158,BL,No
2019.06.10 21:00,1.13158,1.13178,1.1309,1.1313600000000001,None,No
2019.06.10 22:00,1.13137,1.1324,1.13123,1.13151,BR,No
2019.06.10 23:00,1.1315,1.13188,1.13133,1.13174,None,No
2019.06.11 00:00,1.13174,1.13183,1.13096,1.1311,None,No
2019.06.11 01:00,1.1310799999999999,1.1313600000000001,1.1308,1.13127,BL,No
2019.06.11 02:00,1.13126,1.13145,1.13119,1.13143,None,No
2019.06.11 03:00,1.13144,1.1318,1.13141,1.13176,None,No
2019.06.11 04:00,1.13176,1.13183,1.13085,1.13143,None,No
2019.06.11 05:00,1.13144,1.13184,1.13078,1.13104,BR,No
2019.06.11 06:00,1.13105,1.13157,1.1307,1.13153,BL,No
2019.06.11 07:00,1.13153,1.1315899999999999,1.13125,1.13135,None,No
2019.06.11 08:00,1.13135,1.13178,1.13114,1.1317,BL,No
2019.06.11 09:00,1.13168,1.1319,1.1313799999999998,1.1318700000000002,None,No
2019.06.11 10:00,1.1318700000000002,1.13221,1.1313,1.13144,BL,No
2019.06.11 11:00,1.13144,1.13314,1.13139,1.13206,BR,Yes
2019.06.11 12:00,1.13206,1.13246,1.1311200000000001,1.13125,BL,No
2019.06.11 13:00,1.13125,1.13199,1.1312200000000001,1.13181,None,No
2019.06.11 14:00,1.13181,1.13246,1.13129,1.1313799999999998,BR,No
2019.06.11 15:00,1.1313799999999998,1.1320700000000001,1.13035,1.1309799999999999,None,No
2019.06.11 16:00,1.13097,1.13268,1.1301,1.13181,BR,No
2019.06.11 17:00,1.13181,1.13252,1.13121,1.13147,None,No
2019.06.11 18:00,1.13147,1.13246,1.13104,1.13141,None,No
2019.06.11 19:00,1.1314,1.1317700000000002,1.13085,1.1314899999999999,BL,Yes
2019.06.11 20:00,1.1314899999999999,1.13311,1.1313600000000001,1.13289,None,No
2019.06.11 21:00,1.13291,1.13368,1.13253,1.1332200000000001,None,No
2019.06.11 22:00,1.13323,1.13371,1.13305,1.13317,BR,No
2019.06.11 23:00,1.13317,1.13324,1.1326,1.13278,None,No
2019.06.12 00:00,1.13278,1.13296,1.13242,1.13253,BL,No
2019.06.12 01:00,1.13253,1.13284,1.13253,1.13266,None,No
2019.06.12 02:00,1.13265,1.1328799999999999,1.1326200000000002,1.13279,None,No
2019.06.12 03:00,1.1327399999999999,1.13296,1.13257,1.13291,BL,No
2019.06.12 04:00,1.13291,1.1331799999999999,1.13265,1.1329,None,No
2019.06.12 05:00,1.13289,1.1333799999999998,1.13266,1.13285,BR,No
2019.06.12 06:00,1.13285,1.13294,1.13259,1.13275,BL,No
2019.06.12 07:00,1.13276,1.13337,1.13276,1.13331,None,No
2019.06.12 08:00,1.1333,1.13341,1.13306,1.13335,None,No
2019.06.12 09:00,1.13335,1.13372,1.13304,1.1336899999999999,BL,No
2019.06.12 10:00,1.1337,1.1340299999999999,1.1332,1.13337,BR,No
2019.06.12 11:00,1.1333600000000001,1.13396,1.13289,1.13394,BL,No
2019.06.12 12:00,1.13394,1.1343,1.13319,1.13337,BR,Yes
2019.06.12 13:00,1.13337,1.13352,1.13238,1.13285,None,No
2019.06.12 14:00,1.13286,1.1331,1.13116,1.1319700000000001,BL,No
2019.06.12 15:00,1.1319700000000001,1.1325,1.1314600000000001,1.1321299999999999,None,No
2019.06.12 16:00,1.1321299999999999,1.13402,1.13137,1.13194,BR,No
2019.06.12 17:00,1.1319299999999999,1.13195,1.13069,1.1314799999999998,BL,No
2019.06.12 18:00,1.1314799999999998,1.13255,1.1312799999999998,1.13201,BR,No
2019.06.12 19:00,1.13201,1.13244,1.13081,1.1309799999999999,None,No
2019.06.12 20:00,1.1309799999999999,1.1314899999999999,1.1288799999999999,1.12968,BL,No
2019.06.12 21:00,1.12968,1.1298,1.12907,1.12937,None,No
2019.06.12 22:00,1.12937,1.12958,1.1282,1.1285399999999999,BL,Yes
2019.06.12 23:00,1.12853,1.12889,1.12837,1.1287,None,No
2019.06.13 00:00,1.1287,1.12889,1.12849,1.12866,None,No
2019.06.13 01:00,1.12865,1.12916,1.12865,1.12909,None,No
2019.06.13 02:00,1.12909,1.12933,1.12906,1.12923,None,No
2019.06.13 03:00,1.12923,1.1294,1.12919,1.1292,None,No
2019.06.13 04:00,1.1292,1.12952,1.12901,1.1290200000000001,None,No
2019.06.13 05:00,1.1290200000000001,1.12979,1.12876,1.12951,BR,No
2019.06.13 06:00,1.12951,1.12968,1.12929,1.12937,None,No
2019.06.13 07:00,1.12937,1.12958,1.1291,1.12929,None,No
2019.06.13 08:00,1.1293,1.1297700000000002,1.1290799999999999,1.12975,BL,No
2019.06.13 09:00,1.12974,1.13001,1.12958,1.12985,None,No
2019.06.13 10:00,1.12984,1.1303299999999998,1.12852,1.12942,BR,No
2019.06.13 11:00,1.12942,1.1301299999999999,1.12919,1.1294899999999999,None,No
2019.06.13 12:00,1.1294899999999999,1.13,1.12911,1.1291200000000001,None,No
2019.06.13 13:00,1.12911,1.12953,1.12867,1.12883,None,No
2019.06.13 14:00,1.12883,1.12927,1.12836,1.12869,BL,No
2019.06.13 15:00,1.12868,1.12965,1.12847,1.12964,None,No
2019.06.13 16:00,1.12964,1.12965,1.12732,1.12781,None,No
2019.06.13 17:00,1.12781,1.12838,1.12713,1.1271799999999998,None,No
2019.06.13 18:00,1.1271799999999998,1.12809,1.12679,1.12713,BL,No
2019.06.13 19:00,1.12713,1.12771,1.12701,1.1273799999999998,None,No
2019.06.13 20:00,1.1273799999999998,1.12794,1.12729,1.1275700000000002,None,No
2019.06.13 21:00,1.12758,1.12835,1.12747,1.12791,None,No
2019.06.13 22:00,1.12791,1.12845,1.12758,1.12784,BR,No
2019.06.13 23:00,1.12784,1.1281299999999999,1.12727,1.12744,None,No
2019.06.14 00:00,1.12739,1.12766,1.12727,1.12761,None,No
2019.06.14 01:00,1.12761,1.12784,1.12751,1.1276899999999999,None,No
2019.06.14 02:00,1.1276899999999999,1.12806,1.12761,1.12776,BR,No
2019.06.14 03:00,1.1277700000000002,1.12802,1.12771,1.12792,None,No
2019.06.14 04:00,1.12791,1.12818,1.12781,1.12784,BR,No
2019.06.14 05:00,1.12784,1.1278700000000002,1.12731,1.12752,BL,No
2019.06.14 06:00,1.12752,1.12802,1.1274,1.12744,BR,No
2019.06.14 07:00,1.12744,1.1276700000000002,1.12697,1.12717,BL,No
2019.06.14 08:00,1.12715,1.1273799999999998,1.12703,1.12724,None,No
2019.06.14 09:00,1.12724,1.1273600000000001,1.12694,1.12709,BL,No
2019.06.14 10:00,1.12709,1.12819,1.12701,1.12814,None,No
2019.06.14 11:00,1.1281299999999999,1.1287,1.12742,1.12837,None,No
2019.06.14 12:00,1.12837,1.1288799999999999,1.12774,1.12794,BR,Yes
2019.06.14 13:00,1.12794,1.12794,1.12596,1.12701,BL,No
2019.06.14 14:00,1.127,1.12719,1.12611,1.12639,None,No
2019.06.14 15:00,1.12639,1.1265100000000001,1.1251200000000001,1.12586,None,No
2019.06.14 16:00,1.1258700000000001,1.1267399999999999,1.12307,1.1231,BR,No
2019.06.14 17:00,1.1231,1.1243299999999998,1.12309,1.12411,None,No
2019.06.14 18:00,1.12411,1.12455,1.12218,1.12248,BR,No
2019.06.14 19:00,1.12248,1.12273,1.12129,1.12161,None,No
2019.06.14 20:00,1.12161,1.12173,1.12057,1.12081,None,No
2019.06.14 21:00,1.12081,1.12116,1.1202,1.12097,BL,Yes
2019.06.14 22:00,1.12097,1.12135,1.12063,1.1206399999999999,BR,No
2019.06.14 23:00,1.12063,1.1213,1.12063,1.12067,None,No
2019.06.15 00:00,1.12066,1.12121,1.12048,1.12103,BL,No
2019.06.17 01:00,1.1208799999999999,1.12135,1.12087,1.12103,None,No
2019.06.17 02:00,1.12103,1.12155,1.12103,1.12142,None,No
2019.06.17 03:00,1.12142,1.1216899999999999,1.12137,1.12151,None,No
2019.06.17 04:00,1.12152,1.1221299999999998,1.12151,1.12188,None,No
2019.06.17 05:00,1.12188,1.12234,1.1216899999999999,1.12234,None,No
2019.06.17 06:00,1.12234,1.12237,1.12192,1.12194,BR,No
2019.06.17 07:00,1.12194,1.12206,1.12185,1.1219700000000001,None,No
2019.06.17 08:00,1.12198,1.12201,1.12132,1.12164,BL,No
2019.06.17 09:00,1.12164,1.1217,1.12133,1.12161,None,No
2019.06.17 10:00,1.12161,1.12162,1.1204399999999999,1.12093,None,No
2019.06.17 11:00,1.12094,1.12132,1.1203299999999998,1.12125,BL,No
2019.06.17 12:00,1.1212600000000001,1.1218299999999999,1.12125,1.12135,BR,No
2019.06.17 13:00,1.12134,1.1216899999999999,1.12103,1.1211200000000001,BL,No
2019.06.17 14:00,1.12111,1.12194,1.12105,1.12192,None,No
2019.06.17 15:00,1.1219299999999999,1.12303,1.12152,1.12291,None,No
2019.06.17 16:00,1.12291,1.12467,1.12291,1.12364,BR,Yes
2019.06.17 17:00,1.12364,1.12415,1.12345,1.12381,None,No
2019.06.17 18:00,1.1238,1.1243299999999998,1.1220299999999999,1.1223299999999998,BR,No
2019.06.17 19:00,1.12232,1.1235600000000001,1.1221700000000001,1.1233899999999999,None,No
2019.06.17 20:00,1.1234,1.12376,1.12258,1.1226,BR,No
2019.06.17 21:00,1.12259,1.12277,1.12179,1.12186,None,No
2019.06.17 22:00,1.12186,1.12211,1.12135,1.1216700000000002,BL,No
2019.06.17 23:00,1.1216700000000002,1.12194,1.12144,1.1215600000000001,None,No
2019.06.18 00:00,1.1215600000000001,1.1219299999999999,1.1214899999999999,1.12178,None,No
2019.06.18 01:00,1.12171,1.1221299999999998,1.1215600000000001,1.12206,None,No
2019.06.18 02:00,1.12206,1.12232,1.1220299999999999,1.12209,None,No
2019.06.18 03:00,1.12209,1.12246,1.12205,1.12238,None,No
2019.06.18 04:00,1.12238,1.12258,1.12216,1.12246,None,No
2019.06.18 05:00,1.12247,1.12305,1.12245,1.12304,None,No
2019.06.18 06:00,1.12304,1.12337,1.123,1.12315,BR,No
2019.06.18 07:00,1.12316,1.1232600000000001,1.12297,1.12299,None,No
2019.06.18 08:00,1.12299,1.12333,1.12293,1.1232799999999998,BL,No
2019.06.18 09:00,1.1232799999999998,1.12392,1.12317,1.12361,BR,No
2019.06.18 10:00,1.1236,1.12378,1.12301,1.1235700000000002,BL,No
2019.06.18 11:00,1.1235700000000002,1.12425,1.12353,1.12372,BR,No
2019.06.18 12:00,1.12372,1.12373,1.11877,1.11893,None,No
2019.06.18 13:00,1.1189200000000001,1.11896,1.11809,1.11847,BL,Yes
2019.06.18 14:00,1.11847,1.12096,1.11826,1.1202,BR,No
2019.06.18 15:00,1.12021,1.12039,1.11861,1.11955,None,No
2019.06.18 16:00,1.11955,1.12077,1.11849,1.1198299999999999,BR,No
2019.06.18 17:00,1.1198299999999999,1.1205399999999999,1.11952,1.1198299999999999,None,No
2019.06.18 18:00,1.1198299999999999,1.1198299999999999,1.11816,1.11858,BL,No
2019.06.18 19:00,1.11858,1.12124,1.11824,1.11955,BR,Yes
2019.06.18 20:00,1.11954,1.12008,1.1193799999999998,1.12008,None,No
2019.06.18 21:00,1.12008,1.12038,1.11901,1.11944,BR,No
2019.06.18 22:00,1.11944,1.11963,1.11929,1.1193799999999998,None,No
2019.06.18 23:00,1.1193799999999998,1.1198299999999999,1.1192600000000001,1.1194,BL,No
2019.06.19 00:00,1.1194,1.11988,1.11932,1.1193600000000001,BR,No
2019.06.19 01:00,1.1192600000000001,1.11969,1.11923,1.11941,BL,No
2019.06.19 02:00,1.11941,1.1195899999999999,1.1193899999999999,1.11947,None,No
2019.06.19 03:00,1.1195,1.1197700000000002,1.11947,1.11975,None,No
2019.06.19 04:00,1.11975,1.12019,1.1196,1.12,BR,No
2019.06.19 05:00,1.12001,1.12006,1.1192799999999998,1.1195,None,No
2019.06.19 06:00,1.1195,1.11965,1.1191200000000001,1.11927,None,No
2019.06.19 07:00,1.11927,1.11934,1.11904,1.11929,None,No
2019.06.19 08:00,1.1193,1.1193899999999999,1.11868,1.1187799999999999,BR,No
2019.06.19 09:00,1.1187799999999999,1.11937,1.1187200000000002,1.11919,None,No
2019.06.19 10:00,1.11919,1.11962,1.1191,1.11954,None,No
2019.06.19 11:00,1.11955,1.12006,1.11889,1.12,BL,Yes
2019.06.19 12:00,1.12,1.12057,1.1197,1.1199700000000001,None,No
2019.06.19 13:00,1.1199700000000001,1.1206,1.11969,1.12025,BL,No
2019.06.19 14:00,1.12025,1.1207,1.12004,1.1206399999999999,None,No
2019.06.19 15:00,1.1206399999999999,1.12075,1.12021,1.12028,BR,No
2019.06.19 16:00,1.12028,1.12068,1.12005,1.12048,BL,No
2019.06.19 17:00,1.12047,1.1207799999999999,1.12019,1.12037,None,No
2019.06.19 18:00,1.12037,1.12164,1.12006,1.12158,BL,No
2019.06.19 19:00,1.12158,1.12196,1.12131,1.12131,BR,No
2019.06.19 20:00,1.12131,1.12153,1.12045,1.12148,BL,No
2019.06.19 21:00,1.12148,1.12219,1.12124,1.12173,None,No
2019.06.19 22:00,1.12168,1.1253799999999998,1.12162,1.12458,BR,No
2019.06.19 23:00,1.12457,1.1247200000000002,1.12198,1.12285,None,No
2019.06.20 00:00,1.12285,1.12313,1.1225399999999999,1.12259,None,No
2019.06.20 01:00,1.12255,1.1230200000000001,1.12252,1.12285,BL,No
2019.06.20 02:00,1.12285,1.1235600000000001,1.12284,1.12353,None,No
2019.06.20 03:00,1.12353,1.12378,1.1234,1.12353,None,No
2019.06.20 04:00,1.12353,1.1257700000000002,1.12348,1.12571,None,No
2019.06.20 05:00,1.12572,1.12658,1.12553,1.12629,None,No
2019.06.20 06:00,1.12629,1.1268799999999999,1.12566,1.12669,None,No
2019.06.20 07:00,1.12669,1.12726,1.1264299999999998,1.12709,BR,No
2019.06.20 08:00,1.12709,1.12722,1.12612,1.12614,None,No
2019.06.20 09:00,1.12614,1.12689,1.12596,1.1265399999999999,BL,No
2019.06.20 10:00,1.1265399999999999,1.12838,1.12648,1.12751,None,No
2019.06.20 11:00,1.12751,1.12978,1.1268799999999999,1.12974,None,No
2019.06.20 12:00,1.12974,1.13008,1.12814,1.12891,None,No
2019.06.20 13:00,1.1289200000000001,1.1305100000000001,1.12856,1.13044,None,No
2019.06.20 14:00,1.13044,1.13058,1.12968,1.13027,None,No
2019.06.20 15:00,1.13026,1.1314899999999999,1.12988,1.131,None,No
2019.06.20 16:00,1.13099,1.13173,1.12937,1.13021,BR,Yes
2019.06.20 17:00,1.13021,1.13048,1.1293,1.12955,None,No
2019.06.20 18:00,1.12955,1.13073,1.12853,1.1288200000000002,BR,No
2019.06.20 19:00,1.12885,1.12935,1.12703,1.12827,BL,No
2019.06.20 20:00,1.12827,1.12975,1.12811,1.12919,BR,No
2019.06.20 21:00,1.12919,1.1296700000000002,1.12866,1.12947,None,No
2019.06.20 22:00,1.1294600000000001,1.12971,1.12863,1.12927,BL,No
2019.06.20 23:00,1.12927,1.12976,1.1289,1.12911,BR,No
2019.06.21 00:00,1.12911,1.12927,1.12853,1.12916,BL,No
2019.06.21 01:00,1.12913,1.1294799999999998,1.12877,1.12924,BR,No
2019.06.21 02:00,1.12925,1.12944,1.1291200000000001,1.1291799999999999,None,No
2019.06.21 03:00,1.12921,1.1295,1.12883,1.1294,BL,No
2019.06.21 04:00,1.12941,1.12983,1.12919,1.12941,None,No
2019.06.21 05:00,1.12941,1.1306200000000002,1.1292,1.1306100000000001,None,No
2019.06.21 06:00,1.1306100000000001,1.13087,1.1298,1.1298,BR,No
2019.06.21 07:00,1.1298,1.13036,1.1298,1.13015,None,No
2019.06.21 08:00,1.13015,1.13034,1.12929,1.12943,None,No
2019.06.21 09:00,1.12943,1.12991,1.12913,1.12927,None,No
2019.06.21 10:00,1.12926,1.12926,1.12827,1.1286399999999999,BL,Yes
2019.06.21 11:00,1.12863,1.13158,1.12845,1.1311200000000001,BR,No
2019.06.21 12:00,1.1311200000000001,1.1311200000000001,1.1299299999999999,1.13027,None,No
2019.06.21 13:00,1.13026,1.13057,1.12966,1.12992,None,No
2019.06.21 14:00,1.12992,1.13171,1.12966,1.13076,BR,No
2019.06.21 15:00,1.13076,1.13165,1.13016,1.13163,None,No
2019.06.21 16:00,1.13165,1.13266,1.13139,1.13245,None,No
2019.06.21 17:00,1.13245,1.13337,1.13173,1.13259,BR,No
2019.06.21 18:00,1.13257,1.13305,1.1308200000000002,1.13205,BL,No
2019.06.21 19:00,1.13205,1.13296,1.1316,1.1328200000000002,None,No
2019.06.21 20:00,1.13281,1.1343299999999998,1.1318,1.13404,None,No
2019.06.21 21:00,1.13406,1.13679,1.13392,1.13611,None,No
2019.06.21 22:00,1.13611,1.13701,1.1355899999999999,1.13684,None,No
2019.06.21 23:00,1.13684,1.13773,1.13642,1.1372799999999998,BR,No
2019.06.22 00:00,1.1372799999999998,1.13733,1.1366399999999999,1.13699,None,No
2019.06.24 01:00,1.13696,1.13732,1.1365399999999999,1.1373,BL,No
2019.06.24 02:00,1.1373,1.13773,1.13706,1.13743,None,No
2019.06.24 03:00,1.13743,1.13849,1.1370799999999999,1.13846,None,No
2019.06.24 04:00,1.13846,1.13859,1.1379,1.1381299999999999,BR,No
2019.06.24 05:00,1.1381299999999999,1.1383299999999998,1.13762,1.13772,None,No
2019.06.24 06:00,1.13772,1.1385299999999998,1.13753,1.13846,BR,No
2019.06.24 07:00,1.13845,1.13852,1.13801,1.1380700000000001,None,No
2019.06.24 08:00,1.13806,1.1380700000000001,1.13745,1.1374799999999998,BL,No
2019.06.24 09:00,1.1374799999999998,1.13808,1.1374600000000001,1.1377,None,No
2019.06.24 10:00,1.13771,1.1389,1.13758,1.13778,BR,No
2019.06.24 11:00,1.13778,1.13845,1.13721,1.13758,BL,No
